order_id,order_date,product,product_category,perishable,product_risk_weight,shelf_life_days,supplier,supplier_id,supplier_region,supplier_type,supplier_scale,supplier_reliability,supplier_risk_score,quantity_kg,price_per_kg,total_value_zar,promised_days,actual_days,delay_days,expected_delivery_date,actual_delivery_date,on_time,year,month,quarter,weekday,price_zscore,is_spike
ORD-170013,2022-01-17,Rainbow Chard,Premium Vegetables,True,0.94,5,Gauteng Medium Grains,10,Gauteng,Local,Medium,0.928,69.0,400,46.41,18564.0,2,2,0,2022-01-19,2022-01-19,1,2022,1,1,0,0.7003798730926477,False
ORD-152688,2022-01-17,Passion Fruit,Premium Fruits,True,0.9,7,Eastern Cape Small Citrus,19,Eastern Cape,Local,Small,0.826,64.6,490,49.52,24264.8,4,6,2,2022-01-21,2022-01-23,0,2022,1,1,0,-0.9357727680683655,False
ORD-119146,2022-01-17,Chickpeas,Grains,False,0.22,365,Spain Medium Imports,55,Spain,International,Medium,0.876,83.2,492,23.24,11434.08,12,19,7,2022-01-29,2022-02-05,0,2022,1,1,0,0.9535848515784892,False
ORD-119978,2022-01-17,Blueberries,Fruits,True,0.96,7,North West Small Sunflowers,38,North West,Local,Small,0.752,56.0,315,50.4,15876.0,2,3,1,2022-01-19,2022-01-20,0,2022,1,1,0,-1.1563570815480382,False
ORD-148342,2022-01-17,Ginger,Roots,False,0.48,60,Mpumalanga Large Tropical,29,Mpumalanga,Local,Large,0.754,65.8,271,33.4,9051.4,3,5,2,2022-01-20,2022-01-22,0,2022,1,1,0,-1.7017037695140282,False
ORD-150853,2022-01-17,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,53.8,274,28.86,7907.64,3,10,7,2022-01-20,2022-01-27,0,2022,1,1,0,-0.7171861530010406,False
ORD-122967,2022-01-17,Organic Berries Mix,Premium Fruits,True,1.0,3,Peru Large Imports,66,Peru,International,Large,0.804,40.4,459,132.87,60987.33,13,28,15,2022-01-30,2022-02-14,0,2022,1,1,0,1.6208755258728014,False
ORD-103805,2022-01-17,Green Beans,Vegetables,True,0.86,7,KwaZulu-Natal Medium Vegetables,16,KwaZulu-Natal,Local,Medium,0.876,70.4,511,22.95,11727.45,2,4,2,2022-01-19,2022-01-21,0,2022,1,1,0,-0.11639144790693715,False
ORD-171362,2022-01-17,Brussels Sprouts,Vegetables,True,0.84,10,Spain Large Imports,56,Spain,International,Large,0.913,59.5,404,67.92,27439.68,9,18,9,2022-01-26,2022-02-04,0,2022,1,1,0,6.485757079631348,True
ORD-158337,2022-01-17,Fresh Basil,Herbs,True,0.96,5,Peru Large Imports,66,Peru,International,Large,0.804,41.2,106,85.33,9044.98,15,29,14,2022-02-01,2022-02-15,0,2022,1,1,0,1.686659345787132,False
ORD-193017,2022-01-17,Zucchini,Vegetables,True,0.85,7,Mpumalanga Large Tropical,29,Mpumalanga,Local,Large,0.754,58.4,85,13.31,1131.35,4,6,2,2022-01-21,2022-01-23,0,2022,1,1,0,-0.6961879501170068,False
ORD-174593,2022-01-17,Avocados Hass,Fruits,True,0.88,7,Free State Medium Grains,33,Free State,Local,Medium,0.786,61.0,146,41.94,6123.24,5,6,1,2022-01-22,2022-01-23,0,2022,1,1,0,-0.1551365754697449,False
ORD-150475,2022-01-17,Bell Peppers Red,Vegetables,True,0.86,10,Italy Medium Imports,61,Italy,International,Medium,0.893,57.1,155,22.92,3552.6,13,24,11,2022-01-30,2022-02-10,0,2022,1,1,0,-0.6154431558010501,False
ORD-104291,2022-01-17,Pineapples,Fruits,False,0.55,21,Western Cape Medium Premium,3,Western Cape,Local,Medium,0.962,85.2,167,26.09,4357.03,2,2,0,2022-01-19,2022-01-19,1,2022,1,1,0,-1.0694960255001105,False
ORD-157051,2022-01-17,Beetroot,Roots,False,0.35,30,KwaZulu-Natal Medium Vegetables,16,KwaZulu-Natal,Local,Medium,0.876,80.6,491,13.77,6761.07,4,5,1,2022-01-21,2022-01-22,0,2022,1,1,0,0.15241806709033784,False
ORD-120049,2022-01-17,Brussels Sprouts,Vegetables,True,0.84,10,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,66.1,516,26.08,13457.28,5,9,4,2022-01-22,2022-01-26,0,2022,1,1,0,0.011555296048284588,False
ORD-161090,2022-01-17,Microgreens Mix,Premium Vegetables,True,1.0,2,Limpopo Large Subtropical,47,Limpopo,Local,Large,0.72,52.0,387,65.28,25263.36,2,6,4,2022-01-19,2022-01-23,0,2022,1,1,0,0.3411078826132336,False
ORD-137131,2022-01-17,Beetroot,Roots,False,0.35,30,North West Medium Sunflowers,40,North West,Local,Medium,0.723,65.3,296,16.1,4765.6,3,5,2,2022-01-20,2022-01-22,0,2022,1,1,0,1.0504218804843997,False
ORD-100331,2022-01-17,Rainbow Chard,Premium Vegetables,True,0.94,5,India Medium Imports,71,India,International,Medium,0.718,38.0,359,47.35,16998.65,15,35,20,2022-02-01,2022-02-21,0,2022,1,1,0,0.7957072113067134,False
ORD-155282,2022-01-17,Cabbage,Vegetables,False,0.45,21,USA Large Imports,60,USA,International,Large,0.91,82.0,132,13.42,1771.44,14,26,12,2022-01-31,2022-02-12,0,2022,1,1,0,1.7954708195297553,False
ORD-124327,2022-01-17,Apples Red,Fruits,False,0.4,90,KwaZulu-Natal Large Subtropical,17,KwaZulu-Natal,Local,Large,0.853,77.3,301,24.76,7452.76,2,3,1,2022-01-19,2022-01-20,0,2022,1,1,0,0.09401051322389024,False
ORD-191549,2022-01-17,Artichokes,Premium Vegetables,True,0.9,7,North West Small Maize,37,North West,Local,Small,0.768,58.8,152,55.33,8410.16,4,5,1,2022-01-21,2022-01-22,0,2022,1,1,0,0.7397389855357298,False
ORD-175118,2022-01-17,Organic Berries Mix,Premium Fruits,True,1.0,3,North West Medium Maize,39,North West,Local,Medium,0.771,57.1,693,93.5,64795.5,2,9,7,2022-01-19,2022-01-26,0,2022,1,1,0,-0.018240059785867884,False
ORD-189619,2022-01-17,Cucumbers,Vegetables,True,0.83,8,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,55.4,379,16.8,6367.2,2,6,4,2022-01-19,2022-01-23,0,2022,1,1,0,-0.16059338794279288,False
ORD-151401,2022-01-17,Artichokes,Premium Vegetables,True,0.9,7,Gauteng Small Grains,8,Gauteng,Local,Small,0.913,73.3,171,50.58,8649.18,2,2,0,2022-01-19,2022-01-19,1,2022,1,1,0,0.3215389409784276,False
ORD-146981,2022-01-17,Lemons,Fruits,False,0.35,60,Netherlands Large Imports,58,Netherlands,International,Large,0.958,88.8,1031,20.51,21145.81,10,18,8,2022-01-27,2022-02-04,0,2022,1,1,0,0.5914151075911022,False
ORD-126254,2022-01-17,Oranges Navel,Fruits,False,0.38,45,Italy Medium Imports,61,Italy,International,Medium,0.893,81.7,631,22.97,14494.07,12,22,10,2022-01-29,2022-02-08,0,2022,1,1,0,0.22006896502003231,False
ORD-104612,2022-01-17,Lentils,Grains,False,0.22,365,Gauteng Small Grains,8,Gauteng,Local,Small,0.913,86.9,614,23.14,14207.96,5,6,1,2022-01-22,2022-01-23,0,2022,1,1,0,0.23808018518843474,False
ORD-189113,2022-01-17,Baby Kale,Premium Vegetables,True,0.96,4,Thailand Medium Imports,67,Thailand,International,Medium,0.778,43.6,570,55.24,31486.8,17,39,22,2022-02-03,2022-02-25,0,2022,1,1,0,1.083552758350731,False
ORD-140344,2022-01-17,Spinach,Vegetables,True,0.92,5,Northern Cape Large Grapes,53,Northern Cape,Local,Large,0.664,48.0,48,20.18,968.64,4,6,2,2022-01-21,2022-01-23,0,2022,1,1,0,0.368010136116711,False
ORD-143438,2022-01-17,Potatoes Sweet,Roots,False,0.38,45,Chile Large Imports,64,Chile,International,Large,0.809,73.3,520,18.21,9469.2,14,29,15,2022-01-31,2022-02-15,0,2022,1,1,0,0.7492185997448881,False
ORD-108637,2022-01-17,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,North West Medium Sunflowers,40,North West,Local,Medium,0.723,47.7,209,22.05,4608.45,3,4,1,2022-01-20,2022-01-21,0,2022,1,1,0,-0.9289226107190945,False
ORD-168315,2022-01-17,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,Kenya Medium Imports,73,Kenya,International,Medium,0.695,35.5,653,23.3,15214.9,12,25,13,2022-01-29,2022-02-11,0,2022,1,1,0,-1.3961686531027055,False
ORD-115159,2022-01-17,Mint,Herbs,True,0.92,7,North West Medium Sunflowers,40,North West,Local,Medium,0.723,48.9,332,47.82,15876.24,2,3,1,2022-01-19,2022-01-20,0,2022,1,1,0,0.8508531939520682,False
ORD-117356,2022-01-17,Lemons,Fruits,False,0.35,60,Mpumalanga Large Vegetables,30,Mpumalanga,Local,Large,0.754,68.4,187,17.87,3341.69,2,4,2,2022-01-19,2022-01-21,0,2022,1,1,0,-0.1566356542580011,False
ORD-169082,2022-01-17,Organic Avocados,Premium Fruits,True,0.98,5,Limpopo Medium Subtropical,45,Limpopo,Local,Medium,0.671,42.5,413,93.94,38797.22,4,8,4,2022-01-21,2022-01-25,0,2022,1,1,0,0.5665786421129635,False
ORD-162481,2022-01-17,Grapes Red,Fruits,True,0.8,14,Northern Cape Small Dates,50,Northern Cape,Local,Small,0.712,55.2,828,29.26,24227.28,5,9,4,2022-01-22,2022-01-26,0,2022,1,1,0,-1.3419789790533907,False
ORD-169231,2022-01-17,Cucumbers,Vegetables,True,0.83,8,North West Large Maize,41,North West,Local,Large,0.745,52.9,463,21.1,9769.3,3,8,5,2022-01-20,2022-01-25,0,2022,1,1,0,0.8399424949148603,False
ORD-198324,2022-01-17,Bell Peppers Green,Vegetables,True,0.84,10,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,54.6,581,35.01,20340.81,3,7,4,2022-01-20,2022-01-24,0,2022,1,1,0,2.264511836902452,True
ORD-107731,2022-01-17,Lentils,Grains,False,0.22,365,Western Cape Small Premium,1,Western Cape,Local,Small,0.953,90.9,203,24.52,4977.56,2,2,0,2022-01-19,2022-01-19,1,2022,1,1,0,0.5527358030939709,False
ORD-187835,2022-01-17,Dragon Fruit,Premium Fruits,True,0.92,7,Northern Cape Large Dates,54,Northern Cape,Local,Large,0.654,47.0,350,76.1,26635.0,4,6,2,2022-01-21,2022-01-23,0,2022,1,1,0,0.2526100231760441,False
ORD-137679,2022-01-17,Brussels Sprouts,Vegetables,True,0.84,10,Chile Large Imports,64,Chile,International,Large,0.809,49.1,435,31.12,13537.2,17,34,17,2022-02-03,2022-02-20,0,2022,1,1,0,0.7914304630955757,False
ORD-199756,2022-01-17,Tomatoes,Vegetables,True,0.85,7,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,47.7,446,11.02,4914.92,4,6,2,2022-01-21,2022-01-23,0,2022,1,1,0,-1.1279194798328889,False
ORD-186394,2022-01-17,Cucumbers,Vegetables,True,0.83,8,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,48.1,677,17.8,12050.6,5,9,4,2022-01-22,2022-01-26,0,2022,1,1,0,0.07208937551247528,False
ORD-123085,2022-01-17,Bananas,Fruits,True,0.75,10,KwaZulu-Natal Large Vegetables,18,KwaZulu-Natal,Local,Large,0.84,69.0,325,8.54,2775.5,3,4,1,2022-01-20,2022-01-21,0,2022,1,1,0,-1.0758740395693236,False
ORD-101686,2022-01-17,Strawberries,Fruits,True,0.94,5,Gauteng Medium Grains,10,Gauteng,Local,Medium,0.928,69.0,417,60.4,25186.8,4,4,0,2022-01-21,2022-01-21,1,2022,1,1,0,1.0801206587951697,False
ORD-145892,2022-01-17,Organic Berries Mix,Premium Fruits,True,1.0,3,KwaZulu-Natal Medium Vegetables,16,KwaZulu-Natal,Local,Medium,0.876,67.6,793,73.1,57968.3,5,8,3,2022-01-22,2022-01-25,0,2022,1,1,0,-0.867565890302425,False
ORD-124809,2022-01-17,Cabbage,Vegetables,False,0.45,21,Netherlands Large Imports,58,Netherlands,International,Large,0.958,86.8,157,11.08,1739.56,7,13,6,2022-01-24,2022-01-30,0,2022,1,1,0,0.6513973257883265,False
ORD-154571,2022-01-17,Butternut Squash,Vegetables,False,0.4,60,Free State Small Grains,31,Free State,Local,Small,0.797,71.7,215,17.24,3706.6,3,4,1,2022-01-20,2022-01-21,0,2022,1,1,0,0.00036847138394928983,False
ORD-181452,2022-01-17,Bell Peppers Red,Vegetables,True,0.86,10,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,54.8,126,30.3,3817.8,3,5,2,2022-01-20,2022-01-22,0,2022,1,1,0,0.4453364731127699,False
ORD-118684,2022-01-17,Brown Rice,Grains,False,0.2,365,North West Small Maize,37,North West,Local,Small,0.768,72.8,402,18.27,7344.54,5,6,1,2022-01-22,2022-01-23,0,2022,1,1,0,-0.008134513457072532,False
ORD-167381,2022-01-17,Tomatoes,Vegetables,True,0.85,7,Netherlands Medium Imports,57,Netherlands,International,Medium,0.92,55.0,376,13.77,5177.52,10,17,7,2022-01-27,2022-02-03,0,2022,1,1,0,-0.33208792736265114,False
ORD-126005,2022-01-17,Zucchini,Vegetables,True,0.85,7,Northern Cape Medium Dates,52,Northern Cape,Local,Medium,0.692,52.2,413,16.47,6802.11,5,7,2,2022-01-22,2022-01-24,0,2022,1,1,0,0.16975494044954964,False
ORD-125939,2022-01-17,Zucchini,Vegetables,True,0.85,7,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,47.7,132,13.91,1836.12,5,7,2,2022-01-22,2022-01-24,0,2022,1,1,0,-0.5317684139334834,False
ORD-180177,2022-01-17,Spinach,Vegetables,True,0.92,5,India Large Imports,72,India,International,Large,0.703,36.9,121,18.98,2296.58,17,37,20,2022-02-03,2022-02-23,0,2022,1,1,0,0.09708944158473605,False
ORD-176346,2022-01-17,Apples Green,Fruits,False,0.4,90,Free State Small Grains,31,Free State,Local,Small,0.797,71.7,459,24.85,11406.15,4,5,1,2022-01-21,2022-01-22,0,2022,1,1,0,-0.3704478201554601,False
ORD-131787,2022-01-18,Carrots,Roots,False,0.35,30,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,81.0,196,10.7,2097.2,3,4,1,2022-01-21,2022-01-22,0,2022,1,1,1,-0.15907413426296596,False
ORD-174835,2022-01-18,Bell Peppers Red,Vegetables,True,0.86,10,China Medium Imports,69,China,International,Medium,0.746,42.4,313,25.62,8019.06,20,44,24,2022-02-07,2022-03-03,0,2022,1,1,1,-0.22735304766184775,False
ORD-180546,2022-01-18,Zucchini,Vegetables,True,0.85,7,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,47.7,86,15.89,1366.54,5,30,25,2022-01-23,2022-02-17,0,2022,1,1,1,0.010816055472144087,False
ORD-186036,2022-01-18,Fresh Cilantro,Herbs,True,0.95,5,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,60.2,452,61.53,27811.56,3,8,5,2022-01-21,2022-01-26,0,2022,1,1,1,0.7125041836132696,False
ORD-193256,2022-01-18,Baby Kale,Premium Vegetables,True,0.96,4,Western Cape Medium Vegetables,4,Western Cape,Local,Medium,0.977,73.5,324,42.92,13906.08,4,4,0,2022-01-22,2022-01-22,1,2022,1,1,1,-0.04658253478451647,False
ORD-160774,2022-01-18,Zucchini,Vegetables,True,0.85,7,Peru Medium Imports,65,Peru,International,Medium,0.851,53.1,65,19.87,1291.55,15,29,14,2022-02-02,2022-02-16,0,2022,1,1,1,1.1014656454895164,False
ORD-128952,2022-01-18,Green Beans,Vegetables,True,0.86,7,Free State Small Potatoes,32,Free State,Local,Small,0.764,59.2,621,20.36,12643.56,4,6,2,2022-01-22,2022-01-24,0,2022,1,1,1,-0.5921630247284246,False
ORD-130972,2022-01-18,Mangoes,Fruits,True,0.85,10,Chile Large Imports,64,Chile,International,Large,0.809,48.9,765,21.27,16271.55,14,39,25,2022-02-01,2022-02-26,0,2022,1,1,1,-0.9015707821740544,False
ORD-177551,2022-01-18,Organic Berries Mix,Premium Fruits,True,1.0,3,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,56.6,244,132.18,32251.92,5,8,3,2022-01-23,2022-01-26,0,2022,1,1,1,1.5921483286641531,False
ORD-120378,2022-01-18,Avocados Hass,Fruits,True,0.88,7,North West Large Maize,41,North West,Local,Large,0.745,51.9,424,34.9,14797.6,5,6,1,2022-01-23,2022-01-24,0,2022,1,1,1,-0.7934885431128549,False
ORD-189465,2022-01-18,White Rice,Grains,False,0.18,365,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,72.6,559,14.53,8122.27,3,8,5,2022-01-21,2022-01-26,0,2022,1,1,1,-0.04540058110652134,False
ORD-119029,2022-01-18,Mint,Herbs,True,0.92,7,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,53.0,149,44.99,6703.51,3,5,2,2022-01-21,2022-01-23,0,2022,1,1,1,0.5518403905423356,False
ORD-155642,2022-01-18,Organic Quinoa,Grains,False,0.25,365,Northern Cape Medium Dates,52,Northern Cape,Local,Medium,0.692,64.2,134,66.48,8908.32,4,15,11,2022-01-22,2022-02-02,0,2022,1,1,1,-0.04248524339040636,False
ORD-143541,2022-01-18,Watermelon,Fruits,False,0.5,21,Eastern Cape Medium Livestock,22,Eastern Cape,Local,Medium,0.778,67.8,304,12.65,3845.6,4,6,2,2022-01-22,2022-01-24,0,2022,1,1,1,-1.4521419669491475,False
ORD-124955,2022-01-18,Passion Fruit,Premium Fruits,True,0.9,7,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,58.5,245,41.78,10236.1,4,5,1,2022-01-22,2022-01-23,0,2022,1,1,1,-1.4022637400523081,False
ORD-139124,2022-01-18,Radishes,Roots,True,0.7,10,Northern Cape Medium Grapes,51,Northern Cape,Local,Medium,0.647,50.7,155,9.83,1523.65,5,7,2,2022-01-23,2022-01-25,0,2022,1,1,1,-0.025710534143864757,False
ORD-175440,2022-01-18,Oranges Navel,Fruits,False,0.38,45,Western Cape Large Vegetables,6,Western Cape,Local,Large,0.914,83.8,248,23.68,5872.64,4,4,0,2022-01-22,2022-01-22,1,2022,1,1,1,0.37289809394872125,False
ORD-176171,2022-01-18,Passion Fruit,Premium Fruits,True,0.9,7,Mpumalanga Medium Tropical,27,Mpumalanga,Local,Medium,0.762,58.2,269,46.8,12589.2,3,5,2,2022-01-21,2022-01-23,0,2022,1,1,1,-1.099707579928356,False
ORD-167663,2022-01-18,Chickpeas,Grains,False,0.22,365,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,88.4,276,22.39,6179.64,2,2,0,2022-01-20,2022-01-20,1,2022,1,1,1,0.7342353020533271,False
ORD-178150,2022-01-18,Potatoes Sweet,Roots,False,0.38,45,North West Medium Maize,39,North West,Local,Medium,0.771,69.5,415,16.44,6822.6,3,4,1,2022-01-21,2022-01-22,0,2022,1,1,1,0.1840461059841352,False
ORD-156113,2022-01-18,White Rice,Grains,False,0.18,365,Mpumalanga Large Tropical,29,Mpumalanga,Local,Large,0.754,71.8,473,14.3,6763.9,5,7,2,2022-01-23,2022-01-25,0,2022,1,1,1,-0.12209576471823917,False
ORD-121538,2022-01-18,Heirloom Tomatoes,Premium Vegetables,True,0.95,5,India Large Imports,72,India,International,Large,0.703,36.3,673,24.13,16239.49,17,42,25,2022-02-04,2022-03-01,0,2022,1,1,1,-1.2948097547062343,False
ORD-136150,2022-01-18,Organic Quinoa,Grains,False,0.25,365,North West Large Sunflowers,42,North West,Local,Large,0.746,69.6,56,71.42,3999.52,5,6,1,2022-01-23,2022-01-24,0,2022,1,1,1,0.31713485625578297,False
ORD-169393,2022-01-18,Bell Peppers Green,Vegetables,True,0.84,10,Northern Cape Medium Dates,52,Northern Cape,Local,Medium,0.692,52.4,199,27.02,5376.98,5,7,2,2022-01-23,2022-01-25,0,2022,1,1,1,0.8309170005354733,False
ORD-101239,2022-01-18,Cabbage,Vegetables,False,0.45,21,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,62.4,568,9.33,5299.44,4,7,3,2022-01-22,2022-01-25,0,2022,1,1,1,-0.20421319303539162,False
ORD-188578,2022-01-18,Baby Kale,Premium Vegetables,True,0.96,4,KwaZulu-Natal Medium Subtropical,15,KwaZulu-Natal,Local,Medium,0.88,68.8,110,45.85,5043.5,5,6,1,2022-01-23,2022-01-24,0,2022,1,1,1,0.2221915243783305,False
ORD-189873,2022-01-18,Chickpeas,Grains,False,0.22,365,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,69.5,381,25.02,9532.62,5,6,1,2022-01-23,2022-01-24,0,2022,1,1,1,1.4129286141135358,False
ORD-121432,2022-01-18,Spinach,Vegetables,True,0.92,5,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,53.6,108,21.14,2283.12,5,7,2,2022-01-23,2022-01-25,0,2022,1,1,1,0.5847466917422913,False
ORD-152299,2022-01-18,Watermelon,Fruits,False,0.5,21,KwaZulu-Natal Small Vegetables,14,KwaZulu-Natal,Local,Small,0.815,71.5,164,13.81,2264.84,5,6,1,2022-01-23,2022-01-24,0,2022,1,1,1,-1.1588118428541905,False
ORD-168952,2022-01-18,Bell Peppers Green,Vegetables,True,0.84,10,Free State Medium Grains,33,Free State,Local,Medium,0.786,61.8,607,18.8,11411.6,4,19,15,2022-01-22,2022-02-06,0,2022,1,1,1,-0.6439452716718566,False
ORD-127244,2022-01-18,Watermelon,Fruits,False,0.5,21,Italy Medium Imports,61,Italy,International,Medium,0.893,79.3,160,14.84,2374.4,10,20,10,2022-01-28,2022-02-07,0,2022,1,1,1,-0.8983549223215994,False
ORD-192698,2022-01-18,Celery,Vegetables,True,0.78,14,USA Medium Imports,59,USA,International,Medium,0.882,57.6,126,17.27,2176.02,13,26,13,2022-01-31,2022-02-13,0,2022,1,1,1,1.0014931263944287,False
ORD-111101,2022-01-18,Avocados Hass,Fruits,True,0.88,7,Gauteng Large Distribution,11,Gauteng,Local,Large,0.928,75.2,101,40.04,4044.04,5,9,4,2022-01-23,2022-01-27,0,2022,1,1,1,-0.32741906673706145,False
ORD-150958,2022-01-18,Organic Butter Lettuce,Premium Vegetables,True,0.98,3,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,59.6,1030,16.95,17458.5,4,12,8,2022-01-22,2022-01-30,0,2022,1,1,1,-1.57958103764212,False
ORD-172967,2022-01-18,Organic Berries Mix,Premium Fruits,True,1.0,3,Free State Large Grains,35,Free State,Local,Large,0.746,49.6,455,82.35,37469.25,4,5,1,2022-01-22,2022-01-23,0,2022,1,1,1,-0.48245491322996664,False
ORD-166755,2022-01-18,Strawberries,Fruits,True,0.94,5,Gauteng Medium Distribution,9,Gauteng,Local,Medium,0.875,68.7,334,54.42,18176.28,4,4,0,2022-01-22,2022-01-22,1,2022,1,1,1,0.5815668524113751,False
ORD-156162,2022-01-18,Tomatoes,Vegetables,True,0.85,7,Mpumalanga Small Vegetables,26,Mpumalanga,Local,Small,0.77,45.0,1357,10.89,14777.73,2,7,5,2022-01-20,2022-01-25,0,2022,1,1,1,-1.1655406077678454,False
ORD-116103,2022-01-18,Green Beans,Vegetables,True,0.86,7,China Large Imports,70,China,International,Large,0.801,42.9,274,33.91,9291.34,20,41,21,2022-02-07,2022-02-28,0,2022,1,1,1,1.8969122130828318,False
ORD-100359,2022-01-18,Carrots,Roots,False,0.35,30,KwaZulu-Natal Small Subtropical,13,KwaZulu-Natal,Local,Small,0.889,81.9,573,11.68,6692.64,4,6,2,2022-01-22,2022-01-24,0,2022,1,1,1,0.25363221036190475,False
ORD-137837,2022-01-18,Chickpeas,Grains,False,0.22,365,Mpumalanga Medium Vegetables,28,Mpumalanga,Local,Medium,0.792,74.8,182,18.35,3339.7,3,5,2,2022-01-21,2022-01-23,0,2022,1,1,1,-0.30832020392509274,False
ORD-190041,2022-01-18,White Rice,Grains,False,0.18,365,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,78.0,327,16.31,5333.37,5,12,7,2022-01-23,2022-01-30,0,2022,1,1,1,0.5481534485841677,False
ORD-180462,2022-01-18,Cucumbers,Vegetables,True,0.83,8,Eastern Cape Large Livestock,24,Eastern Cape,Local,Large,0.768,55.2,444,18.14,8054.16,4,6,2,2022-01-22,2022-01-24,0,2022,1,1,1,0.15120151508726642,False
ORD-119132,2022-01-18,Eggplant,Vegetables,True,0.82,10,Gauteng Large Grains,12,Gauteng,Local,Large,0.886,67.2,253,25.57,6469.21,5,5,0,2022-01-23,2022-01-23,1,2022,1,1,1,0.9543775973851546,False
ORD-181821,2022-01-18,Dragon Fruit,Premium Fruits,True,0.92,7,North West Small Maize,37,North West,Local,Small,0.768,58.4,122,66.98,8171.56,3,4,1,2022-01-21,2022-01-22,0,2022,1,1,1,-0.23323286581467448,False
ORD-150456,2022-01-18,Cucumbers,Vegetables,True,0.83,8,Northern Cape Small Grapes,49,Northern Cape,Local,Small,0.714,54.8,131,18.08,2368.48,3,5,2,2022-01-21,2022-01-23,0,2022,1,1,1,0.1372405492799498,False
ORD-147350,2022-01-18,Oranges Navel,Fruits,False,0.38,45,Chile Large Imports,64,Chile,International,Large,0.809,73.3,449,21.79,9783.71,17,31,14,2022-02-04,2022-02-18,0,2022,1,1,1,-0.033928742213563026,False
ORD-122219,2022-01-18,Onions Brown,Roots,False,0.28,90,Mpumalanga Small Tropical,25,Mpumalanga,Local,Small,0.791,73.5,556,11.32,6293.92,3,6,3,2022-01-21,2022-01-24,0,2022,1,1,1,0.7722840616656459,False
ORD-130247,2022-01-18,Tomatoes,Vegetables,True,0.85,7,Eastern Cape Medium Citrus,21,Eastern Cape,Local,Medium,0.816,59.6,215,12.55,2698.25,4,6,2,2022-01-22,2022-01-24,0,2022,1,1,1,-0.6851477433676291,False
ORD-197325,2022-01-18,Apples Red,Fruits,False,0.4,90,Spain Medium Imports,55,Spain,International,Medium,0.876,79.6,141,27.96,3942.36,12,20,8,2022-01-30,2022-02-07,0,2022,1,1,1,0.7180764722068987,False
ORD-149002,2022-01-18,Tomatoes,Vegetables,True,0.85,7,Chile Large Imports,64,Chile,International,Large,0.809,48.9,707,11.82,8356.74,16,34,18,2022-02-03,2022-02-21,0,2022,1,1,1,-0.8964048463870014,False
ORD-186286,2022-01-18,Oranges Valencia,Fruits,False,0.38,45,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,66.3,293,23.25,6812.25,2,3,1,2022-01-20,2022-01-21,0,2022,1,1,1,0.8596414407685068,False
ORD-185621,2022-01-18,Chickpeas,Grains,False,0.22,365,Limpopo Small Avocados,44,Limpopo,Local,Small,0.735,69.1,415,18.43,7648.45,5,8,3,2022-01-23,2022-01-26,0,2022,1,1,1,-0.28767554044037197,False
ORD-129425,2022-01-18,Apples Red,Fruits,False,0.4,90,KwaZulu-Natal Small Subtropical,13,KwaZulu-Natal,Local,Small,0.889,80.9,159,24.01,3817.59,4,5,1,2022-01-22,2022-01-23,0,2022,1,1,1,-0.052254945912752405,False
ORD-120585,2022-01-18,Green Beans,Vegetables,True,0.86,7,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,65.7,378,24.49,9257.22,3,5,2,2022-01-21,2022-01-23,0,2022,1,1,1,0.16649975993286606,False
ORD-197191,2022-01-18,Microgreens Mix,Premium Vegetables,True,1.0,2,Free State Medium Potatoes,34,Free State,Local,Medium,0.739,48.9,288,60.24,17349.12,4,5,1,2022-01-22,2022-01-23,0,2022,1,1,1,0.0205535436152712,False
ORD-142030,2022-01-18,Fresh Parsley,Herbs,True,0.93,7,Eastern Cape Small Livestock,20,Eastern Cape,Local,Small,0.829,64.3,809,49.85,40328.65,3,7,4,2022-01-21,2022-01-25,0,2022,1,1,1,0.21070907006506787,False
